types,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,HospitalNumber,Population,predict_value
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2011,2011,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",241.1,255,248,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2012,2012,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",238.4,252.1,245.2,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2013,2013,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",247.6,261.5,254.5,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2014,2014,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",230,243.4,236.7,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2015,2015,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",235,248.4,241.7,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2016,2016,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",241,254.5,247.8,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2017,2017,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",244.2,257.8,251,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2018,2018,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",251.8,265.5,258.7,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2019,2019,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",248.7,262.3,255.5,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2020,2020,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",274.6,288.8,281.7,90,5108468,264.69
Mortality,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2021,2021,OVERALL,OVR,mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,COPD1_2,Crude Rate,CRDRATE,"cases per 100,000",,,264.69,90,5108468,264.69
Mortality,AL,Alabama,1,Diabetes,DIA,2010,2010,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",82.4,87.7,85,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2011,2011,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",79.8,85.1,82.4,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2012,2012,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",77,82.2,79.6,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2013,2013,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",75.7,80.7,78.2,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2014,2014,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",69,73.8,71.4,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2015,2015,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",66.7,71.4,69.1,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2016,2016,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",63.8,68.4,66.1,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2017,2017,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",63.8,68.3,66.1,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2018,2018,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",64.8,69.4,67.1,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2019,2019,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",64.8,69.4,67.1,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2020,2020,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",91.8,97.2,94.5,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2021,2021,OVERALL,OVR,mortality due to diabetes reported as any listed cause of death,DIA1_1,Crude Rate,CRDRATE,"cases per 100,000",,,72.6,90,5108468,72.6
Mortality,AL,Alabama,1,Diabetes,DIA,2010,2010,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1,1.6,1.3,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2011,2011,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",0.9,1.5,1.2,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2012,2012,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.4,2.2,1.8,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2013,2013,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.3,2,1.6,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2014,2014,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.2,2,1.6,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2015,2015,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.3,2.1,1.7,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2016,2016,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.8,2.7,2.2,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2017,2017,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.6,2.5,2.1,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2018,2018,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.6,2.4,2,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2019,2019,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",1.9,2.8,2.3,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2020,2020,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",3.1,4.2,3.6,90,5108468,2.94
Mortality,AL,Alabama,1,Diabetes,DIA,2021,2021,OVERALL,OVR,mortality with diabetic ketoacidosis reported as any listed cause of death,DIA1_2,Crude Rate,CRDRATE,"cases per 100,000",,,2.94,90,5108468,2.94
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2010,2010,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",826.1,857.8,842,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2011,2011,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",845.1,877,861.1,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2012,2012,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",850,882.1,866,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2013,2013,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",871.2,903.8,887.5,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2014,2014,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",866.5,898.9,882.7,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2015,2015,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",895.2,928.2,911.7,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2016,2016,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",887.2,920.1,903.6,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2017,2017,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",894,926.9,910.4,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2018,2018,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",895,928.1,911.6,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2019,2019,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",877.4,910.3,893.8,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2020,2020,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",1069,1105.4,1087.2,90,5108468,980.45
Mortality,AL,Alabama,1,Overarching Conditions,OVC,2021,2021,OVERALL,OVR,premature mortality among adults aged 45-64 years,OVC5_0,Crude Rate,CRDRATE,"cases per 100,000",,,980.45,90,5108468,980.45
Mortality,AR,Arkansas,5,Alcohol,ALC,2010,2010,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",10,12.4,11.2,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2011,2011,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",9.7,12,10.9,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2012,2012,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",9.8,12.2,11,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2013,2013,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",10.2,12.6,11.4,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2014,2014,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",11.2,13.7,12.4,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2015,2015,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",12.8,15.5,14.1,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2016,2016,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",12.6,15.3,13.9,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2017,2017,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",12,14.6,13.3,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2018,2018,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",13.7,16.5,15.1,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2019,2019,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",14,16.8,15.4,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2020,2020,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",16.4,19.5,18,52,3067732,16.96
Mortality,AR,Arkansas,5,Alcohol,ALC,2021,2021,OVERALL,OVR,chronic liver disease mortality,ALC6_0,Crude Rate,CRDRATE,"cases per 100,000",,,16.96,52,3067732,16.96
Mortality,AR,Arkansas,5,Asthma,AST,2010,2010,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",8.9,17.5,12.7,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2011,2011,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",11.5,20.9,15.7,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2012,2012,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",6.9,14.5,10.2,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2013,2013,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",8.5,16.8,12.2,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2014,2014,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",7.7,15.6,11.1,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2015,2015,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",6.8,14.4,10.1,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2016,2016,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",11,20.2,15.1,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2017,2017,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",7.3,15,10.7,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2018,2018,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",7,14.6,10.3,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2019,2019,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",8.4,16.5,11.9,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2020,2020,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",7.5,15.3,10.9,52,3067732,10.81
Mortality,AR,Arkansas,5,Asthma,AST,2021,2021,OVERALL,OVR,asthma mortality rate,AST4_1,Crude Rate,CRDRATE,"cases per 1,000,000",,,10.81,52,3067732,10.81
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",56.9,62.5,59.7,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",54.8,60.3,57.6,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",53.7,59.1,56.4,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",52.6,58,55.3,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",50.7,56,53.4,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",52.8,58.2,55.5,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",52.3,57.6,55,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",51,56.3,53.7,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",48.9,54,51.5,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",49.2,54.3,51.7,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",52.9,58.2,55.6,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from cerebrovascular disease (stroke),CVD1_5,Crude Rate,CRDRATE,"cases per 100,000",,,52.67,52,3067732,52.67
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",157.4,166.7,162,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",153.6,162.7,158.2,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",151.6,160.7,156.1,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",142.8,151.6,147.2,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",149.4,158.3,153.8,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",157,166.2,161.6,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",161,170.2,165.6,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",168.8,178.2,173.5,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",159.2,168.3,163.7,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",166.6,176,171.3,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2020,2020,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",161.2,170.4,165.8,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2021,2021,OVERALL,OVR,mortality from coronary heart disease,CVD1_3,Crude Rate,CRDRATE,"cases per 100,000",,,170.55,52,3067732,170.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2010,2010,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",243.7,255.2,249.5,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2011,2011,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",238.3,249.6,244,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2012,2012,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",245.4,256.9,251.2,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2013,2013,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",243.6,255,249.3,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2014,2014,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",249.8,261.3,255.6,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2015,2015,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",260.7,272.4,266.5,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2016,2016,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",264.8,276.6,270.7,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2017,2017,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",269.3,281.2,275.3,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2018,2018,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",265.2,277,271.1,52,3067732,287.55
Mortality,AR,Arkansas,5,Cardiovascular Disease,CVD,2019,2019,OVERALL,OVR,mortality from diseases of the heart,CVD1_2,Crude Rate,CRDRATE,"cases per 100,000",281.2,293.3,287.3,52,3067732,287.55
